index,name,location,location1,location2,date,content,result,site
103807,"Laura, Solution Talk",Manchester,M1,3BR,2020-11-04,#ConflictCoaching can help you develop strategies to manage difficult situations &amp; alleviate some of the #stress &amp; #anxiety you may be experiencing #SolutionTalk https://t.co/h3a26faJ1O,0,Manchester
103992,Patsy,Wrexham,Wales,,2020-11-04,Coming down ???? https://t.co/NT73Zga5tc,2,Wrexham
103833,Olivia Davies,Swansea,Wales,,2020-11-04,"It¡¯s nice to watch sky news and not see the word coronavirus for a change, bit of normality and excitement ?????¡â? #USElection2020",2,Swansea
103986,Bridgend COVID-19 Support Group,Bridgend,Wales,,2020-11-04,Welsh Government updated #VitaminD advice for everyone: https://t.co/K7QWybhWst,1,Bridgend
103977,Mike Booton,Swindon,UK.,,2020-11-04,"Honestly. When the Germans were dropping bombs on us we still went to church - and sang our defiant hymns. Services were packed - and voluntarily attended, as they should be now! https://t.co/lF3ZR5v6P5",1,Swindon
103891,Julie Noble,Wirral,UK,,2020-11-04,BBC News - Coronavirus: Extremely vulnerable advised not to go to work from Thursdayhttps://t.co/oNns97Y0HR,1,Wirral
104004,Salford City Council,Salford,UK,,2020-11-04,"From Thurs, national regulations will close certain businesses &amp; we will be asked to reduce contact with people we don¡¯t live with. Cases of #COVID19 are high, Salford is in the top 5 areas in England. Let¡¯s stop the spread, protect the NHS and our community #SpiritOfSalford https://t.co/G41NUhsGmd",1,Salford
104100,T E Shepherd. Author | Illustrator ????,Oxfordshire,UK,,2020-11-04,#IndieNovember Day 3 'Wellbeing' I am lucky that my work brings it own wellbeing. Friends are often in awe of my patience but I find drawing the detail a huge comfort particularly in these coronavirus times#shoplocal #loveyourlocal #IndieOxford #OxfordshireArtweeks #shopsmall https://t.co/WAwoc07K2l,3,Oxfordshire
104023,HERTFORDSHIRE,Hertfordshire,UK,,2020-11-04,Coronavirus ensures new look for #Hitchin Christmas Hamper Appeal with ?2k fundraiser https://t.co/VjWmsSRu8t https://t.co/Syy5IxqqHl,1,Hertfordshire
104060,Rajeev Chopra,Derby,UK,,2020-11-04,Stay safe and keep in touch #COVID19 https://t.co/FSpcqlUnWe,3,Derby
103881,AGP,Cornwall,UK,,2020-11-04,This is heartbreaking. #COVID19 is being used as an excuse to not treat patients. It¡¯s about time things changed. https://t.co/UpsVmlKvSL,0,Cornwall
103777,Rob Hudson ??????????????????,Cardiff,UK,,2020-11-04,Denial of reality in full swing. https://t.co/krhtLM2ryC,1,Cardiff
103776,Dee Gallagher ????#GTTO,Blackpool,UK,,2020-11-04,The new lockdown should include a ban on leisure/holiday travel within the UK. Plus closing UK borders to everyone. Except UK residents. UK citizens should be banned from leaving the country unless on government trade or diplomatic business.https://t.co/Z2KgkbXd81,2,Blackpool
103910,Neil,Birmingham,UK,,2020-11-04,But will it change my DNA ?? https://t.co/ZZl73GGE7G,2,Birmingham
104011,Kevin - Economy Class & Beyond,Birmingham,UK,,2020-11-04,Hmm. It seems a lack of social distancing. Unless football uniforms can prevent the transmission of covid-19 ?????? https://t.co/WUjtdk0pcU,1,Birmingham
104003,Deborah Smith ??,Tadworth,Surrey,,2020-11-04,??????????????????????I¡¯m ordering mine !! R u ? X https://t.co/c9bORh573r,2,Surrey
104005,Deborah Smith ??,Tadworth,Surrey,,2020-11-04,I¡¯ve ordered have u ? Great way of supporting a #fabulous #charity #children #inclusion with ?? from a mum of a son #autism https://t.co/c9bORh573r,4,Surrey
103961,Bilbos,Godstone,Surrey,,2020-11-04,We are now closed as we head into this 2nd period of lockdown. Please all take care during this time. You can still email for sales enquiries. Unfortunately all appointments during this time are cancelled. #lockdown2 #covid19 #takecare #weareclosed #staysafe https://t.co/bgPVN4Rzn6,0,Surrey
104032,Deborah Baker,Lichfield,Staffordshire,,2020-11-04,The sensible decision. But if you can engage online please do. https://t.co/Ly2blwNOXu,2,Staffordshire
103858,Thompson & Terry Recruitment,Abingdon,Oxfordshire,,2020-11-04,"A fantastic Christmas advert by @amazon ???? highlighting that although COVID-19 has seen many lows, the show must always go on?What Christmas adverts have you seen so far?#amazonadvert #christmasadvert https://t.co/fCZeemWyPb",3,Oxfordshire
104105,David Walker,Salford,Manchester,,2020-11-04,"Thanks for making the point, Tim. https://t.co/9uJZr8g7D7",4,Manchester
103849,Ann Edwards,Wigan,Lancashire.,,2020-11-04,For goodness sake!!! https://t.co/C4cMf7TDzo,4,Wigan
103829,Matthew Williams,Beckenham,Kent,,2020-11-04,"A bit tired of hearing about the poor hospitality industry. At least they¡¯ve had 3 months back in operation. Events have been left closed indefinitely since March, with no support &amp; no mention, as have ltd directors @RishiSunak #excludeduk #wemakeevents #ForgottenLtd #coronavirus",0,Kent
103944,Al,York,England,,2020-11-04,Listening to a @Conservatives MP about the risks of people¡¯s mental health as a result of COVID-19 lockdowns is like listening to Ronald MacDonald lecturing us on animal welfare! #lockdown2uk https://t.co/Mi9Q9uHI3A,2,York
103793,Amanda Litherland,Wigan,England,,2020-11-04,Interesting read ?? @tracey_boffey @e_lchapman @paulbanks4 https://t.co/HxT7Vino2J,0,Wigan
103819,Jake Collinson,Sunderland,England,,2020-11-04,Blimey https://t.co/4FIbA1wmjK,3,Sunderland
103756,SRS Removals,Southampton,England,,2020-11-04,#WeAreOpen #Removals #Storage #Packing #Boxes #Southampton #Hampshire ? COVID-19 Company Policy &amp; Safe Practice ? Individually Tailored Service? Dedicated Removals Manager? Short Notice Specialist https://t.co/0QlZGIe6dt?? 07882817084 @iSouthampton ?????????????? https://t.co/5ZG5JOysUz,2,Southampton
104084,?????? Gaz,Southampton,England,,2020-11-04,Typical money men ?? https://t.co/PxpuJkwurP,0,Southampton
104097,David Fothergill,Somerset,England,,2020-11-04,There should be absolutely no doubt that in Somerset #COVID19 is here and infection rates rising. Whether you think there should have been a second lockdown or not it is with us. Let¡¯s really ¡®MAKE IT COUNT¡¯ in Somerset by observing the lockdown rules. @SomersetDPH https://t.co/hYNPhGubPR,1,Somerset
103957,martyn notman,Sheffield,England,,2020-11-04,Bloody Hell almost 500... https://t.co/eTuJgfj5UQ,1,Sheffield
103778,Andrew Leason,Reading,England,,2020-11-04,For anyone that¡¯s had/having to work from home be it even if only for 1 day: https://t.co/y1F9rPdTp4,0,Reading
104062,TIPPI-D,Plymouth,England,,2020-11-04,... MAKE SURE THAT YOU WEAR A MASK AND GLOVES...... ?? https://t.co/LamPZSl9Eu,3,Plymouth
104056,Grim Up North,Oldham,England,,2020-11-04,*flicks v¡¯s at 3rd placed Wigan*@WAFC_TPC @workmostlyme1 @Orrible_Ives @mrwilkinson1979 #oafc https://t.co/Kr8mtJYeSt,2,Oldham
103790,Caroline Simcoe,Northamptonshire,England,,2020-11-04,Self care so important ?? https://t.co/se9UwTadqJ,3,Northamptonshire
103795,Iain,Middlesbrough,England,,2020-11-04,Are you bothered about covert contracts on gone unnoticed. https://t.co/ZIseobFiby,1,Middlesbrough
104018,Shane Bland,Middlesbrough,England,,2020-11-04,All I wanna know is.. where¡¯s the socks ????? https://t.co/BFX94SgRQ1,3,Middlesbrough
103775,Revd Mother Jide ¡®Emeka¡¯ Macaulay HHH ?,Manchester,England,,2020-11-04,"I am 55 years old today and I am super grateful to God to be alive. The world is not perfect as we battle with coronavirus, America election, #EndSARS etc I am grateful to all my friends and adopted families everywhere. Your love for me knows no boundaries. God bless all. https://t.co/QwG4Ut3b0Q",3,Manchester
103825,Andrew Austin,Manchester,England,,2020-11-04,I hope so https://t.co/88jKGxwcLE,2,Manchester
103826,Andrew Austin,Manchester,England,,2020-11-04,I¡¯m sure southerners will be first you can  quote  me on that ¡®one !!¡¯ https://t.co/88jKGxwcLE,2,Manchester
103850,??Catherine A Higgins (Kamara-Taylor),Manchester,England,,2020-11-04,.@AndyBurnhamGM @MikeKaneMP @BeckettUnite @LenMcCluskey Parents are being harassed and threatened DAILY by education for not sending our kids in even though there¡¯s been several positive #COVID19 cases ... Parents should SUE!#CloseTheSchools Help Us @Parents_Utd #ParentStrike https://t.co/xKXUPAEXYm,2,Manchester
103872,Lewis Duncan ??,Manchester,England,,2020-11-04,"Big shame for Rossi, but it would be awesome to see Gerloff make his MotoGP debut this weekend and an American back on the MotoGP grid on top machinery https://t.co/5f4nyVpAyn",1,Manchester
103895,Andrew Austin,Manchester,England,,2020-11-04,I don¡¯t believe  nothing that comes out of that southern loving Sussex Rent  boys mouth !!! https://t.co/V5HilQIk45,1,Manchester
103953,Jack Taylor,Manchester,England,,2020-11-04,"I bought a ukulele last week, refreshed the 4 chords I learnt two years ago and wrote my first song. Introducing a little number about Boris I call 'F*ck Off You Daft C*nt' ???? #BorisTheLiar #Boris #lockdownUK #nottoday #COVID19 #rashfordforpm @BorisJohnson @MarcusRashford https://t.co/CRw68SnxRs",2,Manchester
103967,Kevin Whitmore,Manchester,England,,2020-11-04,After being under restrictions since July.....?? https://t.co/6nIIJGikMG,0,Manchester
104024,Suhail Ainarkar,Manchester,England,,2020-11-04,Great to see your tireless work being recognised @AmarAbbasUK and everyone at @youthactionuk keep it up and lead the way on driving for better opportunities for YP! https://t.co/qfbeJFZxo4,3,Manchester
104051,Macshow,Manchester,England,,2020-11-04,This is the most funniest video in have seen today.. https://t.co/ZGcXKssr8d,3,Manchester
103918,Paula,Liverpool,England,,2020-11-04,@CamelPhat No but this lads ¡®tragic accident¡¯ is very questionable given he was the first known Briton to be confirm to have it? https://t.co/CYVdqf0zoo,2,Liverpool
103927,Jean Barrett (she/her),Liverpool,England,,2020-11-04,This is brilliant news well done everyone ??fantastic support for so many worthy causes from @stevemorganfdn ? #changinglives  ??#collaborativeinterventions? #makeingtgedifference ?? https://t.co/LhYSgJICho,0,Liverpool
103864,Elite level instigator??,Leicester,England,,2020-11-04,"Lmaooooooooookai, I normally ignore thesebut what the hell were you thinking ??, are you trying to say 220,000 Americans died so the Democrats could win? https://t.co/y94zpeXkRD",1,Leicester
103889,Dahlia Salman,Leicester,England,,2020-11-04,This is an interesting observation thank you @TJCoats for sharing it #COVID19 #Covid19UK #CoronavirusPandemic https://t.co/EQ9mVoesKu,3,Leicester
103888,Polonia Pendle FC,Lancashire,England,,2020-11-04,Bad news??? https://t.co/PKGUvS7Yvy,0,Lancashire
103780,Leon Newby,Essex,England,,2020-11-04,Watching the @realDonaldTrump press speech and only 2 people in the audience are wearing face coverings! #COVID19 #USElection #USAElections2020,1,Essex
103906,Billi staite,Birmingham,England,,2020-11-04,Pathology services are often forgotten due to us being hidden away in our labs ??Military biomedical scientists based around the UK have spent a month in Manchester working alongside NHS/PHE &amp; this week we¡¯re in #Liverpool to help with more COVID-19 testing?????????#PathologyWeek https://t.co/Toy6NNjhQ2,0,Birmingham
103902,babyduck,Bmth,Dorset,,2020-11-04,And there you have it @Tobias_Ellwood @OliverDowden @FA @BorisJohnson @DCMS As suspected. This must be addressed. Outdoor sport is critically important for families to get through this lockdown. #letthemplay #grassrootsfootball https://t.co/mAiV93PqBw,2,Dorset
103945,Haxey Gary,HAXEY,Doncaster,,2020-11-04,Wonder if there doing track and trace  imagine the listhttps://t.co/L4srersDfB,2,Doncaster
103873,Islam Bedford ??,Bedford,Bedfordshire,,2020-11-04,"All #Mosques in #Bedford will be temporarily closed for congregational prayers from 05/11/20 until further notice. Other services may remain open - please check with your local #Mosque.https://t.co/hoNeF1EFpGMay #Allah make it easy for us all, Aameen.#Lockdown2 #COVID19 https://t.co/NCJaZWpK4H",0,Bedford
103841,MiTEQ,Wiltshire,,,2020-11-04,"It's been a painful ride for the #hospitality industry this year; fortunately, there's hope for restaurants, pubs and bars in the form of mobile technology. Digitising will help you #stayconnected to the developing world. We can help you integrate it. ??https://t.co/jIIzxP39cr",1,Wiltshire
103919,visitswindon,Swindon,,,2020-11-04,"Enjoy Swindon's outdoor spaces during lockdown ??https://t.co/eYJ9tQ7Ga8Non-essential shops and the hospitality sector are closed for the second lockdown, but Swindon¡¯s many green spaces are still open for everybody to enjoy.#Swindon #Visit_Swindon #lockdown2 #COVID19 https://t.co/zut8wYFQTa",3,Swindon
103855,YMCA Swansea,Swansea,,,2020-11-04,Supporting #YoungCarers &amp; their families across #Swansea during #COVID19 with a dedicated &amp; caring team of volunteers and staff is key for us @YMCASwansea Thank you to James Bird @BBCCiN for your continued support &amp; our #NextSteps Grant for children &amp; young people! ?? #Hope #YMCA https://t.co/SZsQq1YsdN,4,Swansea
103981,iDoneyermum,Surrey,,,2020-11-04,Kimbo isn¡¯t infected because even #COVID19 wouldn¡¯t go near that smelly cunt!,1,Surrey
103836,Allan Davis,Sunderland,,,2020-11-04,I will have it. https://t.co/6eDPI5wRm0,2,Sunderland
103912,Stockport Credit Union,Stockport,,,2020-11-04,We have just rolled out our new online members area and our Nivo app to another 3600 people ??Covid-19 won't stop us from being there for our members ??We are more accessible than ever.#stockport #creditunion #accessibility #lowrateloans #saveandborrow #community #Nivo #Kesho,1,Stockport
103928,Sophie Calvert,Staffordshire,,,2020-11-04,I think this is the longest I¡¯ve watched tele for in a loooonnnngggg time. US Elex had me hooked. Now it¡¯s the Covid-19 debate. Riveting political chat. https://t.co/HCZg4bKbK7,1,Staffordshire
103948,Sophie Calvert,Staffordshire,,,2020-11-04,I¡¯ve also added a new word to the vocabulary. ¡®Invidious¡¯ Add me to the countdown chat tomorrow @Matt_Lee_MPL @johnacres48 https://t.co/07cmdat7Zw,1,Staffordshire
103988,James,Shropshire,,,2020-11-04,The Health Secretary is glad he¡¯s ruining people¡¯s livelihoods and causing suicide upon suicide. Got that in writing https://t.co/5axMK30zKW,0,Shropshire
103990,Nottingham Hockey Club,Nottingham,,,2020-11-04,Even though #COVID19 has put a spanner in the works for the hockey season until December for us at @NottmhockeyYou can still purchase our @Akuma_Sports home kit proudly sponsored by @SixBarrelDraft and our away kit sponsored by @renewafuel#SeeYouAtSix #NHC #Nottingham #Hockey https://t.co/QyPgSQ2RRb,3,Nottingham
103822,Hilda Palmer Stop Covid@work Make workplaces safe,Manchester,,,2020-11-04,"It's workplaces, unsafe workplaces fuelling the rise in Covid19 infections. @hazardscampaign https://t.co/dfkhy9lZqD https://t.co/K3jOxKDNRr",2,Manchester
103830,Matt Brannigan,Manchester,,,2020-11-04,"The ""if"" in this sentence could represent Britain in the Olympic weightlifting next year, assuming the Olympics actually happen. https://t.co/v53PadOxG2",3,Manchester
103834,Hilda Palmer Stop Covid@work Make workplaces safe,Manchester,,,2020-11-04,@aew1aew1 analysis of workplace spread of Covid19  shows how action to protect workers is ease tial. But not happening @hazardscampaign https://t.co/2BfzAo3eJa,2,Manchester
103837,Hilda Palmer Stop Covid@work Make workplaces safe,Manchester,,,2020-11-04,"Excellent article @aew1aew1 on CV19 spread in workplaces, what's going wrong and what needs to be done to make work safer.. https://t.co/Wlfd2l4RweGovt @H_S_E  must take heed and act during lockdown or cause more deaths, illness + endless waves + lockdowns.",3,Manchester
104090,Andrea Colley,Manchester,,,2020-11-04,So sad https://t.co/y7POjzOOZ8,2,Manchester
103980,Harry Doyle ????????,Liverpool,,,2020-11-04,"@juvehearts @afneil Because Trump told his lambs to vote in person and ignore the fact Covid-19 is ripping through communities around the world, particularly in the US. Dems listened to scientists and advised their voters to do the sensible thing... Simples!",1,Liverpool
104096,Candy Kitsz- Atsma ??,Kent,,,2020-11-04,Such class mr @BorisJohnson #dissapointed https://t.co/b10RRsJZgQ,4,Kent
104065,Glos Community Foundation,Gloucestershire,,,2020-11-04,"@juliekentmbe one for you, maybe useful :) https://t.co/7SxHbOID6N",3,Gloucestershire
103862,Jem,Essex,,,2020-11-04,I don¡¯t understand https://t.co/5jQU1cW2zi,1,Essex
103894,Mark Koppen,Essex,,,2020-11-04,"Porsche 911 4S taken out for some enjoyment when lockdown eased, returns as the nation reverts back to lockdown #porsche #Porsche #carrera #sportscar #supercars #COVID19 #carstorage https://t.co/LYJze2mjxm",2,Essex
103893,Tom Tolkien,Cornwall,,,2020-11-04,@AppleSupport  the App Store won¡¯t download and install the official @nhs Covid-19 app. Apple support chat has told me the entire system is down with no ETA. @govuk perhaps there needs to be another way to download the app?,1,Cornwall
103970,Rachel Bundy,Cambridgeshire,,,2020-11-04,"Interesting statistics. Big increase in stress, depression and anxiety from 2019 it seems. Keep safe and healthy all. Talk to others and share thoughts, this is vital now more than ever#hse #HealthAndSafety #healthandwellness #health #mentalhealth #COVID19 https://t.co/iBewlKdie0",0,Cambridgeshire
103804,Dave ????,Blackpool,,,2020-11-04,"Away from... *gestures wildly at everything*, it's #DiabetesAwarenessMonth and this is great news for people with #T2D Getting my hba1c down to 29 was in large part down to me testing at home- which I'm very lucky to afford. This is hopefully the start of everyone having access! https://t.co/QOv98IGFGh",3,Blackpool
104082,Newlands Hotel.,Blackpool,,,2020-11-04,"That's good news,  hope it continues. ?? https://t.co/LvFMm6BYMD",1,Blackpool
103932,Gayleonthefence,Birmingham,,,2020-11-04,Come on now Nige Fucking hellIt¡¯s a special skill to be a bigger wanker than you know who in an interview ?? https://t.co/CQAPr6V6ZU,2,Birmingham
103874,Alison McCoubrey,Belfast,,,2020-11-04,@mmmikemoran @GYamey @trishgreenhalgh Just reported this morning https://t.co/4tyGMzOAFe,2,Belfast
103875,Alison McCoubrey,Belfast,,,2020-11-04,@alias_dr_webber @trishgreenhalgh Reported this morning https://t.co/4tyGMzOAFe,2,Belfast
103876,Alison McCoubrey,Belfast,,,2020-11-04,@StrainHarriet @trishgreenhalgh This was just reported this morning https://t.co/4tyGMzOAFe,2,Belfast
104318,Kirsty MacPhee,Stirling,&,South,2020-11-05,??So @scotgov @NHSDental @scotgovhealth here¡¯s one for you...??New mothers are entitled to 1year of free NHS dental treatment from the day their child is born.Treatment has been on hold due to COVID-19 for obvious reasons however nothing is being done to extend this. Thoughts?,0,Stirling
104204,Roz Wood,Birmingham,Ayr,or,2020-11-05,Nicola Sturgeon issues travel ban warning as coronavirus deaths soar https://t.co/5w1f40Bzyd,2,Birmingham
104474,Gareth Thomas,Lancashire,&,South,2020-11-05,"If Jurgen says do it.. then do it. I¡¯ve currently got COVID19 and it¡¯s dreadful so let¡¯s pull together, work as a team and beat this... #YNWA #LetsGetTested https://t.co/YBN3Xsekn9",0,Lancashire
104235,John Wilkinson ¨C PR Strategist + Board Advisor,Cardiff,+,Wales,2020-11-05,"As a family, we have done all we can to keep to Welsh #covid19 rules, and willingly done so. We limited contact and, apart from tradesman, almost nobody has been in our house since March - and always distanced.But the new only-bubbles-in-gardens rule is a step too far @fmwales https://t.co/KdKhVvLKGk",1,Cardiff
104321,Maisie Outhart,Manchester,/,York,2020-11-05,@OfficialUoM not only that but you¡¯ve already allowed most of us to catch covid anyways so this is just a performance in my opinion. What actually is the point when you didn¡¯t do this last time and we all caught coronavirus?,1,York
104137,Chestnut Building Centres,Liverpool,/,Wirral,2020-11-05,We are remaining OPEN TO THE PUBLIC with STRICT SOCIAL DISTANCING MEASURES in place. We are only allowing a limited number of customers onto the the premises.#Covid19 #CoronaVirus #Update #CustomerNotice #Builders #Merchant #Liverpool #Wirral https://t.co/VhrfSwmbAc,0,Wirral
104334,Samantha,Liverpool,Hope,University,2020-11-05,Ironically this is also how he deals with growing coronavirus cases too.. https://t.co/Q8hkYjOXNg,2,Liverpool
104431,City of Colchester,Colchester,Essex,UK,2020-11-05,Harlow gym boss arrested for defying coronavirus lockdown | Echo - Echo https://t.co/4bEROupNyW,2,Essex
104314,ajaygolmalgobisharma,Leeds,England,UK,2020-11-05,#Denmark tightens #lockdown in north as farmed mink blamed for Covid strain https://t.co/EaoFzMl9Td,1,Leeds
104188,Raymond Greenwood,Lancashire,England,UK,2020-11-05,@MerielMyers Covid19,3,Lancashire
104166,"Shell aka 'cheeky Chops', ???????????",Poole,Dorset,UK,2020-11-05,"And so it begins... First day of lockdown, stay safe everyone, stick to the fucking rules and hopefully we can all try to enjoy some of December where possible. I am here for anyone who is feeling down, sad, on their own who needs to chat re anything. Love me &amp; Si ?? #COVID19 https://t.co/AsPdTWH7ud",1,Dorset
104215,Mark Sanders,Poole,Dorset,UK,2020-11-05,Our new project is 'mentioned in dispatches'  ?? https://t.co/bD0UZ0ylEI,2,Dorset
104128,Ruth Painter ????????,West,Cumbria,UK,2020-11-05,????@BorisJohnson I hope you realise that deaths in the UK are already uncomfortably close to HALF the number in the US ...?!How do you plan to explain that to the families ...?! ????(info forwarded by CNN¡¯s Fact Checker @ddale8 !)@StephenNolan @bbclaurak @ChrisMasonBBC https://t.co/nHXpk1GwRQ,2,Cumbria
104257,Kym ??? ??,Birmingham,West,Midlands,2020-11-05,Big ?? to the Shadow Chancellor for drawing attention to the plight of #TheExcluded in her response to Rishi Sunak's statement #COVID19,2,Birmingham
104453,Robbie Lammas,Princes,Park,Medway,2020-11-05,Best PR in history https://t.co/iIUPD6W2Nb,4,Medway
104530,"Dave Hibbert, BA(Hons), ACTUS, Cert.Ed. Rejoin EU.",Chadderton,Greater,Manchester,2020-11-05,"When discussing Coronavirus, many people ask ""But what would Labour have done differently?""Too many of them don't realise that  Keir Starmer advocated Johnson's policies weeks before Johnson applied them. In other words, Johnson stole Starmer's policies.",0,Manchester
104242,James Hope-Gill,Sheffield,United,Kingdom,2020-11-05,Hugely disappointing that outdoor &amp; indoor skateparks are required to close.  Please do keep skateboarding but within the government guidelines. Its a great way to exercise &amp; actively travel. It¡¯s also a fantastic way to look after your mental wellbeing ?? https://t.co/VNZOQsxV8q,3,Sheffield
104292,Michelle W ??????,Leicester,United,Kingdom,2020-11-05,Is this so he can go on holiday again ?? https://t.co/JxFKBuKFRp,1,Leicester
104340,Daniel Hutchinson,Belfast,Northern,Ireland,2020-11-05,@TranslinkMetro Expecting people to just comply isn¡¯t enough. It¡¯s your responsibility to ensure all passengers are complying. Why should other agencies do this for you? And as teach the end of heightened restrictions next week all the hard work is going to be undone #COVID19 #belfast,0,Belfast
104342,Daniel Hutchinson,Belfast,Northern,Ireland,2020-11-05,¡°We expect people to comply¡± but we won¡¯t do anything about the majority of passengers that don¡¯t comply... so.... ?????¡á? #COVID19 #belfast @Translink_NI https://t.co/teWJL3iIe0,0,Belfast
104402,Gary Millar,Liverpool,UK,Europe,2020-11-05,@BlantyreHouse The only Grant scheme in Liverpool at the moment is this one https://t.co/iZ3QCSqdhc but as you can see it¡¯s all up in the air because of the urgency of this new lockdown.,2,Liverpool
104232,Julie James MS,Swansea,Wales,,2020-11-05,"It¡¯s #BonfireNight2020?????? Even with Covid-19 restrictions, private firework displays are expected to increase. No public displays going ahead in #Wales this year. However, there are some thing you might need to consider before the celebrations. ?? Check out this video!! ?? https://t.co/chXxZLLKVA",2,Swansea
104181,Peter Gillibrand,Cardiff,Wales,,2020-11-05,"@Cardiff_Dave Hey! It¡¯s 30 outdoors as part of an organised activity - like as part of a running group! For people outside of bubble, the max number of people is 4 and doesn¡¯t include private home/garden! Guidance has been published this morning - https://t.co/Nr7EQL2Vir",1,Cardiff
104253,Tomos Morgan,Cardiff,Wales,,2020-11-05,@SwanseaUni has a number of students following serious breaches of Welsh Government and University Covid-19 regulations last weekend. Fifteen students were suspended and more suspensions could follow as investigations continue,2,Cardiff
104307,Beez,Portsmouth,VA,,2020-11-05,LIST OF 14 REASONS YOU CAN LEAVE HOME DURING SECOND CORONAVIRUS LOCKDOWN https://t.co/1513CTyWtS,1,Portsmouth
104392,Mike Booton,Swindon,UK.,,2020-11-05,@Piousbae012 My experience is no one but the government and mainstream media are sharing apocalyptic Covid-19 death experiences,0,Swindon
104148,SUFFOLK,Suffolk,UK,,2020-11-05,Coronavirus case rates drop again in all but one area of Suffolk https://t.co/PPGhaSl7N2 https://t.co/PDRH9GVvsi,2,Suffolk
104165,Salford City Council,Salford,UK,,2020-11-05,"From today, national regulations will close certain businesses &amp; we will be asked to reduce contact with people we don¡¯t live with. Cases of #COVID19 are high, Salford is in the top 5 areas in England. Let¡¯s stop the spread, protect the NHS and our community #SpiritOfSalford https://t.co/cnAVAmLE1N",1,Salford
104434,Salford City Council,Salford,UK,,2020-11-05,New national rules mean certain businesses have closed &amp; we are all asked to reduce our contact with people outside our households. Coronavirus cases remain high &amp; Salford is in the top 5 areas in England. Let¡¯s stop the spread &amp; protect the NHS &amp; our community #SpiritOfSalford https://t.co/w1Na5yiShn,1,Salford
104177,TylerBros(S-In-A)Ltd,Nottinghamshire,UK,,2020-11-05,Just letting our customers know we¡¯re still open as usual &amp; covid safe for all your precision engineering requirements #ukmanufacturing #lockdown2 #tybro #precisonengineers #precisonengineering #cnc #cncmachining #ukmanufacturing #madeinuk #madeinengland #familybusiness #covid19 https://t.co/AkZjGHWzdt,3,Nottinghamshire
104490,Daniel Gibbs ??,Leicestershire,UK,,2020-11-05,Kudos to @MartinSLewis for highlighting this. I normally WFH and claim already via self assessment but there is basically free money up for grabs here for anyone who has worked from home due to Covid-19. https://t.co/fGubkHgCRp,1,Leicestershire
104381,Sunn? Osah?,Leeds,UK,,2020-11-05,Please share this message so we don¡¯t have people turning up to site on the 21st wondering where everybody is ?? https://t.co/JZ5zljYOAi,1,Leeds
104144,Dan ????,Birmingham,UK,,2020-11-05,Oh God. https://t.co/5m0ee05JRs,3,Birmingham
104196,J???s H?????s,Birmingham,UK,,2020-11-05,Somebody¡¯s been reading @WALKTHRUs_5 @olicav @teacherhead ?? https://t.co/sf5e1zJW9o,0,Birmingham
104275,Pat Fenelon ??,Birmingham,UK,,2020-11-05,Brilliant #itvcentral https://t.co/j9baDr4oz6,2,Birmingham
104379,RJ Burglar Alarms Ltd,Birmingham,UK,,2020-11-05,"COVID-19 update-RJ Burglar Alarms Ltd: We¡¯re here for our customers, offering home visits with appropriate safety precautions &amp; available 24/7 for emergency call outs or for telephone support if you have any technical problems or queries. #Birmingham #WestMidlands #@RJ_AlarmsLtd https://t.co/SyFP0sAyVm",0,Birmingham
104419,Sir Freddie Scovell,Leigh,Surrey,,2020-11-05,"@PaulineBeddoes @toryboypierce It was deceptive. Patients testing pisitive for Covid 19, are *not* all Coronavirus patients. Naughty.",1,Surrey
104248,Lordshill Youth Project,Lordshill,Southampton,,2020-11-05,"From today, national restrictions are in force in England. Click below for all you need to know. https://t.co/b6P8csMKl8 https://t.co/WVbI1T3oMn",1,Southampton
104494,Steve Berry,Fife,Scotland,,2020-11-05,A worthy winner. Congrats @LandRoverUKPR https://t.co/pbw1xJFz5A,2,Fife
104264,Thompson & Terry Recruitment,Abingdon,Oxfordshire,,2020-11-05,"Earlier this year, @_aoifegriffin wrote a blog on how to stay focused when #workingfromhome during lockdown. .We thought this would be useful to re-share for all those who are back to working remote??https://t.co/egjoyKwKPq",1,Oxfordshire
104159,?????Retr0Gen?????,Crosby,Liverpool,,2020-11-05,This shit pissing me off!!Now I have to take a week off unpaid!!!Only positive note is I have a load of game's turning up next week ??#CovidUK #COVID19 https://t.co/vzMkoY52P8,0,Liverpool
104398,Rochdale Town Centre,Rochdale,Lancashire,,2020-11-05,Find out more about the latest national restrictions at https://t.co/RNykbuansd and https://t.co/3xAqrE8KFm https://t.co/f2RVkq7FAY,1,Lancashire
104475,Sam #ProportionalRepresentation ??,Staple,Kent,,2020-11-05,"If Serco test and trace worked, we'd know where their tragedy almost certainly started and be able to avert similar heartache for other families in future.#PutTheSchoolsInTheLockdown https://t.co/GxNgeLumzz https://t.co/ZW6ChEZRc5",4,Kent
104113,Maidstone Radio,Maidstone,Kent,,2020-11-05,On Thursday 5 November a new national lockdown came into force for Maidstone and England. The government has said the lockdown will last until Wednesday 2 December.https://t.co/hL1G8J8kzJ#Maidstone #Kent #COVID19 #NationalLockdown #coronavirusuk,3,Kent
104236,Emma Halford-Forbes,Auchtermuchty,Fife,,2020-11-05,There¡¯s a growing crisis in Scotland¡¯s museums. Please read and share. https://t.co/uMXuiGRJZ6,3,Fife
