index,name,location,location1,location2,date,content,result,site
139675,Cherrie Bija - FiF,Swansea,,,2021-02-12,A jump to 20% of children feeling worried most of the time - @childcomwales we have a lot of work to do ahead of us https://t.co/nASx9ntjPh,3,Swansea
139681,Sun FM,Sunderland,,,2021-02-12,"If you¡¯re over 70, or your Mam, Dad, Nana or Grandad is, contact the NHS for their first jab if they haven¡¯t been invited yet?????? https://t.co/P7w0g20PAT",1,Sunderland
139732,Pam Randhawa,Sandwell,,,2021-02-12,Exactly 1 ago. The bees knee's. Oh what a day with best of the best. How strange that we were together again today Covid-19 secure..?????? https://t.co/k5h7uWwtPG,4,Sandwell
139692,Cllr Cal Corkery,Portsmouth,,,2021-02-12,Fantastic community activism on such an important issue by Sumel who is also our CLP BAME Officer. Well done Sumel and everyone else involved. https://t.co/eYP9HET5oA,4,Portsmouth
139686,tim A??I??kin ???????,Nottingham,,,2021-02-12,"Anyone running a book on how quickly this is the headline? ""Staff test positive for #Covid19 at UK Quarantine Hotel"" Government lack of preparation blamed.1, 2, 3, 4 weeks? https://t.co/aZ2kuxsQit",0,Nottingham
139715,NH!,Manchester,,,2021-02-12,Oh boy.  They don¡¯t believe in Covid but believe St Patrick kicked snakes out of Ireland #COVID #Ireland #coronavirus # https://t.co/CLU3LmMyHE,3,Manchester
139745,Peter Devine,Manchester,,,2021-02-12,"After watching the #BBCNews I am confused, the bottom line implies that people dont have to die of #Covid19 to be counted as a victim of the virus!#coronavirusuk #bbcnews https://t.co/FMCKXnslC6",1,Manchester
139555,Abdul Mannan,Lancashire,,,2021-02-12,"I hope one day, we can honestly address the high Covid19 mortality in the UK.#Covid19UK #coronavirusuk",0,Lancashire
139671,Stroud High School,Gloucestershire,,,2021-02-12,"How does the lateral flow testing process for staff and students work at SHS? We are working really hard to make it as safe, simple &amp; easy as possible for members of our school community to get a COVID-19 test #keepingourcommunitysafe #everythingispossible https://t.co/yGmhf2GOuZ",3,Gloucestershire
139722,Richard Goldsby-West,Devon,,,2021-02-12,Club https://t.co/FIFVg660cr,2,Devon
139661,Ross Wormall,Derbyshire,,,2021-02-12,"Pre-shift LFT done and -ve, now to feed myself, the kids and shower ready for a night on the fun bus! #Paramedic #TeamDerbys #COVID19 @EMASNHSTrust #StaySafe",1,Derbyshire
139612,Ross Hancock,Cornwall,,,2021-02-12,Saints have had more points from three cancelled games than Gloucester have from the eight we¡¯ve played. Utter madness that no relegation isn¡¯t yet confirmed this season. Get it sorted. #glawsfamily https://t.co/YVJlYnRLsc,1,Cornwall
139617,Hamish Auskerry,Cardiff,,,2021-02-12,"12 new cases, but only one of those is from unexplained community transmission. Nearly 500 people awaiting results today. No change in the number of patients in the hospital and 30 people have recovered from the virus. More details in the briefing at 1pm. @ITVChannelTV https://t.co/b3qwxjn1Bg",1,Cardiff
139632,Robyn MacInnes,Cambridgeshire,,,2021-02-12,Proud to be part of the team ?? https://t.co/jPM1o3js0j,3,Cambridgeshire
139672,Kathryn Stanczyszyn,Birmingham,,,2021-02-12,More on this important story with @sima_kotecha coming up on my show @bbcwm aft r 5pm ???? https://t.co/oQQQWfAFb6,1,Birmingham
139590,Christine #StaySafe #SaveLives Watson ??,Belfast,,,2021-02-12,&amp; the reprieve is inmaybe time to get vaccinated &amp; have the vaccine kick in to do what it needs to doCity Hospital¡¯s lung function test machine is broke so18 February now becomes16 March &amp; 1st appointment of the day ?? Should probably not be relieved at all butwell#Covid19 https://t.co/bxWp8aQbLd,1,Belfast
139698,Steven Wilson,Belfast,,,2021-02-12,"Thanks to all participants at today¡¯s Languages of Covid workshop. Here¡¯s a small snapshot of what we discussed. I came away with a renewed conviction of the ethic imperative of multilingual approaches to Covid, and their potential efficacy for public health outcomes. https://t.co/rGim0Npg80 https://t.co/bGAnL6ssr1",3,Belfast
139755,Christine #StaySafe #SaveLives Watson ??,Belfast,,,2021-02-12,I¡¯ll think many of us will remember Pastor Mark McClurg who spent time in ICU back in #Covid19 wave 1 - Thoughts &amp; prayers for recovery https://t.co/MU8Vq0v5pJ,1,Belfast
139905,Jo Henwood,NZ,Swansea,London,2021-02-13,Maria and Liz are doing everything they can to care for the ill and vulnerable during #COVID19. Read their story in @Mersey_Care MC Magazine https://t.co/1ogPNNxmul,1,Swansea
139845,Carol Capper,Andover,Hampshire,UK,2021-02-13,Safe visiting at care homes during COVID-19: A review of international guidelines and emerging practices during the COVID-19 pandemic https://t.co/tVyqqPzAiv via @AdelinaCoHe,3,Hampshire
139892,Thomas Brownlee,Belfast,Northern,Ireland,2021-02-13,This is fucking eugenics. https://t.co/cyu0lgxJ46,0,Belfast
139837,Robert Thorburn,Tilbury,Town,Essex,2021-02-13,@EnsignBusCo good afternoon everyone at Ensign Bus can you tell me are the buses to grays every half hour from 5 O¡¯Clock this evening as I¡¯m going to chadwell for my first Covid-19 Vaccine. Thanks in advance ????,1,Essex
139934,RebeccaWestaway@mastodon.world,Manchester,Paris,Athens,2021-02-13,@MattHancock Not a great move to liken covid-19 to the flu (in its control) It¡¯s taken the country long enough to realise that covid isn¡¯t ¡®like the flu¡¯ Don¡¯t give the doubters / deniers cause to play down severity by taking the message out of context.,3,Manchester
139779,Cadishead Motorcycles ????,Wrexham,Wales,,2021-02-13,Petition: Do not rollout Covid-19 vaccine passports https://t.co/afaGYv16Ve,2,Wrexham
139800,Lisa Williams ??,Swansea,Wales,,2021-02-13,So happy about child testing ???? https://t.co/UQIokk0ff9,3,Swansea
139903,Peter Gillibrand,Cardiff,Wales,,2021-02-13,My piece on learning disabilities and the #COVID19 vaccine will be on @LBC at 11:45am tomorrow!,1,Cardiff
139788,SURREY,Surrey,UK,,2021-02-13,Latest Surrey coronavirus infection rates show two areas are above the national average https://t.co/mTPRkydBHG https://t.co/znydQ4XoSv,1,Surrey
139828,Chris Marshall,Stretton,Staffordshire,,2021-02-13,"@melindafarrell Sod all else to do, Brexit is over, COVID-19 has been done to death, and too early for the football.",2,Staffordshire
139834,Rue,Stone,Staffordshire,,2021-02-13,¡°I think Coronavirus may have made your hair recede more ...¡± That¡¯s not really helping,3,Staffordshire
139929,Stag Lane Motors,Newport,IOW,,2021-02-13,Nice truck #Ivecodaily #heavyrecovery #JJconversions https://t.co/DyelMAv9pt,4,Newport
139807,Paul (AKA Woody),Ongar,Essex,,2021-02-13,Great words ?? https://t.co/IW3nAeI5jI,4,Essex
139772,Sharon Carty ?????? FAIR PAY for Nurses & Carers??,Hornchurch,Essex,,2021-02-13,Please share and get tested https://t.co/tnoZxOytd4,2,Essex
139776,Everything Wigan ??,Wigan,England,,2021-02-13,Hope everyone is staying safe...better times.on the way ?? https://t.co/mx2ceBDzVp,3,Wigan
139923,Chester,Stockton-on-Tees,England,,2021-02-13,I¡¯d rather take my chances in a ¡®culturally loose¡¯ country than live in a techno fascist dystopia like China any time.   You¡¯re still going to die of something anyway. https://t.co/qjZCq3TpdK,1,Stockton-on-Tees
139924,Rachel Wise,Stockport,England,,2021-02-13,There are some very upsetting statistics in this vital report. We continue to let learning disabled people down and they deserve better. This is a scandal https://t.co/5PqWxPpwQF,1,Stockport
139814,Paul Ilett,Southend-on-Sea,England,,2021-02-13,"Just had my first COVID vaccination. It¡¯s safe, doesn¡¯t make you infertile (that¡¯s 100% misinformation) and neither the Pfizer nor Oxford vaccines contain animal products or egg. #HaveTheJab #COVID19 #COVIDVaccine https://t.co/rSrZo5jyub",4,Southend-on-Sea
139781,ozzie_the_owl_54,Sheffield,England,,2021-02-13,"@GOVUK Look into my eyes ?? and tell me that I am on Drugs in a weird strange world ?? to believe that this coronavirus is all a myth all an invention when over 100,000 people have died in the UK ???? and they all think it's G5 that's causing all these deaths and not Covid19, I feel weird",1,Sheffield
139790,We ? Sheffield!,Sheffield,England,,2021-02-13,Covid-19 in the UK: How many coronavirus cases are there in your area? https://t.co/vTbUbLcRJq https://t.co/WfXyP5Rewx,2,Sheffield
139783,Ben Wimbush,Manchester,England,,2021-02-13,A Beautiful Sunset On A Sussex Beach Inspired #SecretCripple Come Up With A Few Lines On #covid19  #UKLockdown3 #happysaturday #retweet #staysafe #stayhome #ProtectOurNHS https://t.co/4vPfFmCR1a,4,Manchester
139863,NEVILLE,Manchester,England,,2021-02-13,"https://t.co/lNFSel5CJM you want transparency honest information  regarding hs2 rail, cladding Grant's loans,mortgage rates,womens pensions,covid19 ppe/track trace building contracts mates rates then sign &amp; share thankyou",0,Manchester
139927,Greg,Manchester,England,,2021-02-13,HOLY SHIT https://t.co/9qU8IPaaYX,3,Manchester
139795,Angela Chesworth ??,Liverpool,England,,2021-02-13,Such a Great initiative ???? Well Done to all involved ????????  #pharmacies #COVID19 #Move #CovidVaccine @MattHancock @BorisJohnson https://t.co/NblaNwvTW2,4,Liverpool
139873,David Burton-Nickson,Liverpool,England,,2021-02-13,What is the point of this? Is it even ethical? Or legal? Are drug trials in children a thing? https://t.co/25qnzoHxTq,2,Liverpool
139931,Dr Maureen Royce,Liverpool,England,,2021-02-13,Not the mark of a civilised society - shameful https://t.co/6ojozos8HN,3,Liverpool
139876,Octavia_Creates,Leicester,England,,2021-02-13,I KNOW ???? Worst time to be a theatre grad ?? https://t.co/cVn7k1o2nT,0,Leicester
139883,Ziggysam1974Bowie,Leicester,England,,2021-02-13,Warning over fake coronavirus vaccine medics calling at homes https://t.co/8DliSv4s9p,2,Leicester
139891,Marian Gladstone,Leicester,England,,2021-02-13,#COVID There is much to be feared.... #SHUTSchools #ObserveLockdown https://t.co/DDMRsqhTf1,3,Leicester
139894,Marian Gladstone,Leicester,England,,2021-02-13,"#COVID19 #ObserveLockdown #ShutSchools #StayHomeSaveLivesProtectNHSStaySafe #WearMask #TestTrackTrace #ShutNonEssentials #WorkersCompensation #Vaccination There are now at least 3 variants of Covid, all deadly. Follow the science! #NHS?? https://t.co/Z5mDxhBdKR",2,Leicester
139875,Lily CB,Leeds,England,,2021-02-13,Um... excuse me??! https://t.co/oKoHqIEWNK,1,Leeds
139785,Simon kinson,Coventry,England,,2021-02-13,This guy is a numpty. ???? still no answers after a year. Clueless https://t.co/G6jcxJ8Xf1,0,Coventry
139832,Om Kurmi ?? ??????,Coventry,England,,2021-02-13,Thank you @bolton_char &amp; #IanHall for supporting respiratory research in Nepal. It¡¯s one of the best experience working with you all. https://t.co/l56NF1WRek,3,Coventry
139914,??Lethal Brizzle??,Bolton,England,,2021-02-13,What?! They¡¯ve got to be joking. I live so far from my boy. What if his mum was incapacitated and couldn¡¯t do anything? This is outrageous. https://t.co/2qfWkBjfYZ,3,Bolton
139792,Imandeep Kaur,Birmingham,England,,2021-02-13,"There¡¯s a whole movement of ecosystems building this new reality, those that have also embraced crisis of COVID-19 + understand it¡¯s signal from regulatory, regenerative to creative + everyday. That Renaissance will need decade of unrestricted funding to light this path ?? https://t.co/g4QnKG4Ppb",0,Birmingham
139886,Kim ???,Birmingham,England,,2021-02-13,"S2EP5 of #DragRaceUk made me feel so many emotions, and I honestly cannot find the words right now...? @veronicaqween testing positive for COVID19 made me wanna cry? @misterjoeblack coming back just to be sent home again enraged me https://t.co/iNf8I2gqY8",3,Birmingham
139915,Jez Brown,Bedford,England,,2021-02-13,What the fuck!! This is appalling... https://t.co/D0ihapO6Bh,0,Bedford
139912,Jordan Mossom,Maryport,Cumbria,,2021-02-13,Eugenics in action still thenWhat the hell? https://t.co/TSTc1oxeTI,1,Cumbria
139846,Antony Wilson,Truro,Cornwall,,2021-02-13,I am chuckling at Sir Keith. https://t.co/1aqOZ8LA9U,2,Cornwall
139861,Abdul Mannan,Lancashire,,,2021-02-13,#UK has worst #Covid19 deaths per million. Why? Poor government? Poor #NHS care? Poor resources?,0,Lancashire
139864,Will Durrant,Hertfordshire,,,2021-02-13,"The Crick won¡¯t be vaccinating anyone this weekend... because it doesn¡¯t have enough patients!!It¡¯s director has called for a speedier Covid-19 vaccine rollout while GPs could start inviting over-65s to get their jabs next week, if capacity allows.https://t.co/qWhwDRUQBx",2,Hertfordshire
139825,Bill Etheridge,Dudley,,,2021-02-13,Well I never ! Who could have guessed ????? https://t.co/hTY125OiNR,2,Dudley
139872,Hamish Auskerry,Cardiff,,,2021-02-13,"1 new case of unexplained community transmission, and 6 contacts. More than 52 people have recovered in the last day - the highest total since the first wave. More than 500 people are waiting for a result. @ITVChannelTV https://t.co/4SzpwjyU34",1,Cardiff
139884,???? Alexandra Elaine Adams,Cardiff,,,2021-02-13,"So, far into the future when we look back on ¡®these times¡¯, will we refer to all this as the ¡®pre-Covidian¡¯ and ¡®post-Covidian era¡¯? ?? #thoughtoftheday #COVID19 #thisishistory",3,Cardiff
139935,Angela Spang,Buckinghamshire,,,2021-02-13,"How is #coronavirusuk Covid still spreading if we are in #lockdown and all of us #StayHome ? If plan isn¡¯t WORKING, change the plan? Am I being naive and/or missing something?!#uk #coronavirus https://t.co/gf1YKaNzRh",2,Buckinghamshire
139793,Robert J.E. Simpson,Belfast,,,2021-02-13,Just had my first dose of the Pfizer Covid-19 vaccine. Utterly painless. Another step closer to normality. Grateful to be given the chance. https://t.co/rJ6GUkzMjm,2,Belfast
140117,Simon ????????,North,west,Norfolk,2021-02-14,Astonishing figure... https://t.co/CC9EfFEQmW,2,Norfolk
140035,??????????????,Swansea,South,Wales,2021-02-14,This is how you do it @BorisJohnson! https://t.co/Di3Uqap1Tx,3,Swansea
140018,Leslie Asaiah-Asher,Potters,Bar,Hertfordshire,2021-02-14,Valentines ?? in Quarantine #valentinesday2021 #ValentinesDay  #COVID19 #coronavirus style,3,Hertfordshire
139973,Jay,Liverpool,via,Wales.,2021-02-14,5G ready. https://t.co/qKBFmLRhZE,2,Liverpool
140106,Allett Mowers,Hixon,Staffordshire,UK.,2021-02-14,Not good news! https://t.co/VcwEQrby4T,4,Staffordshire
140155,????,Essex,&,Manchester,2021-02-14,"Over 15 million people in the UK have now received their first vaccine dose, government has surged past its first target, and a massive improvement from last Sunday with cases down by 28% and deaths down by 25%. It¡¯s happening, we¡¯re nearer to normality. ???? #Coronavirus #COVID19 https://t.co/d0Y6I1IXar",1,Manchester
140010,Tim Roberts,Birmingham,United,Kingdom,2021-02-14,Taking time today to ¡®speak out¡¯ God¡¯s wondrous acts &amp; all he has done. No virus or lockdown can stop me praising him for his faithfulness! #21Days #CultivatingAGratefulHeart #Gratitude #FaithfulGod #1Chronicles16 #StayAtHome #COVID19 https://t.co/RGU2zJaWIl,0,Birmingham
140013,Thomas Brownlee,Belfast,Northern,Ireland,2021-02-14,3 cases and total lockdown of a city.This is how New Zealand beats Covid. https://t.co/OTf2OmLWWc,1,Belfast
140156,LaurenceBaldwin ??,Nottingham,and,Coventry,2021-02-14,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well ??. Download the app https://t.co/0bsooOiQFW",2,Coventry
140108,Kels,Swindon,Wiltshire,,2021-02-14,My first birthday (and hopefully the last) in lockdown. Had a lovely day and been spoilt. #birthday #ValentinesDay #valentinebaby #birthdaygirl #lockdownBirthday #covid19 #birthdaygirl https://t.co/uuwENTtSWS,1,Wiltshire
140084,Damon Power Brown,Bedworth,Warwickshire,,2021-02-14,"Well, that was fun winding up thin skinned local green Councillor into a hissy fit - and all because he took exception to posting details of how many local people have received Covid-19 vaccinations. We'll have vaccinated another 500k before he calms down.https://t.co/sbO561cdLG",0,Warwickshire
140038,Philip Counsell,Newport,Wales,,2021-02-14,They have the right idea there. https://t.co/TpfEdaZfBf,2,Newport
140135,Yena Tembarny,Manchester,UK,,2021-02-14,When will the Covid19 vaccinations commence in Zim? Any statement from the government? https://t.co/jfJN99CxEa,2,Manchester
140096,Pam,Leeds,UK,,2021-02-14,"Huge congrats to all involved!  All the clinicians,  non- clinicians volunteers @LeedsCC_News folks Etc  ????Fantastic achievement! Love that mum dad are on this montage! ???? https://t.co/R0gDfzo7HS",4,Leeds
139971,HERTFORDSHIRE,Hertfordshire,UK,,2021-02-14,NHS Covid-19 vaccination jabs for 65 ¨C 69 year olds https://t.co/phW4ADhOvC https://t.co/6rIkan7ecp,2,Hertfordshire
140007,Jon Smith,Derbyshire,UK,,2021-02-14,"Booking a short local break with @YHAOfficial is a sign of hope, a statement of intent, and helps others receive the support this special charity aims to give ?? #bookdirect #charity #COVID19 https://t.co/Oh2xV0Ads9",1,Derbyshire
139998,Autism Cornwall,Cornwall,UK,,2021-02-14,Concern for regression of children in pandemic https://t.co/e53RKe5lLm via @rte,2,Cornwall
140137,Dr Mohammed Iqbal,Bradford,UK,,2021-02-14,Russian &amp; Chinese vaccines are necessary to win ¡®world war¡¯ against Covid-19 ¨C Macron ¡ª RT World News https://t.co/9Zb0rRpyFM #,3,Bradford
140062,Sir Freddie Scovell,Leigh,Surrey,,2021-02-14,88% of coronavirus deaths occur in these 14.6 million (groups 1-4). So why on earth can we not start getting back to normal? https://t.co/GYE7wzN839,2,Surrey
140064,Sir Freddie Scovell,Leigh,Surrey,,2021-02-14,@BBCBreaking 88% of coronavirus deaths occur in these 14.6 million (groups 1-4). So let's get back to normal.,2,Surrey
140092,Sir Freddie Scovell,Leigh,Surrey,,2021-02-14,"@Michell13827055 @Ash_Stewart_ It's called coronavirus and no I don't. Neither did I say it was. Covid 19 is a coronavirus, the same as many common colds. Smallpox is a variola virus and is the only human infectious disease ever to be completely eradicated. Your comparison is fatuous.",0,Surrey
140116,Sir Freddie Scovell,Leigh,Surrey,,2021-02-14,Another aged well tweet..... https://t.co/yAWgRWnrT2,3,Surrey
140126,Sir Freddie Scovell,Leigh,Surrey,,2021-02-14,"@Michell13827055 @Ash_Stewart_ Indeed. It is a good comparison as a respiratory virus that we have learnt to live with, vulnerable people are vaccinated against, yet we accept 1,000's of deaths in the U.K. every year. A good parallel. I never stated it was a coronavirus, as you well know.",3,Surrey
140110,Ross McKillop ?,Highland,Scotland,,2021-02-14,"Most likely no law broken. The journey and distance are irrelevant. And I expect she had reasonable excuse to be away from home per 2(5)(c,d) of The Health Protection (Coronavirus, Restrictions) (All Tiers) (England) Regulations 2020 from what is described https://t.co/2agoPqm9Ki",2,Highland
139995,Revd Canon Jean Hurlston??,Grtr,Manchester,,2021-02-14,Positive messages of encouragement to take the #COVID19 vaccination from Oldham Mosque Council. I was at the European Islamic Centre on Friday and heard the Imam¡¯s sermon supporting the take up of the vaccine @OInterfaith @OldhamCouncil https://t.co/CN4gYc47Bw,1,Manchester
140068,Alan Ferrari,Essex,London,,2021-02-14,Can we start again? https://t.co/eoZUI1TBzn,2,Essex
140049,Emma Kearl,Wigan,England,,2021-02-14,"Boris, take note. https://t.co/5LL5EljfHw",2,Wigan
140145,Emma Kearl,Wigan,England,,2021-02-14,Absolutely abhorrent https://t.co/MHudK7jeAN,3,Wigan
140088,Dr/Cllr Chandra Kanneganti,Stoke-on-Trent,England,,2021-02-14,"Great to be part of this remarkable achievement of delivering 15 million doses of #COVID19Vaccine #COVIDVaccination Starting cohort 5 and 6 from tomorrow, get yourself vaccinated when it¡¯s your turn in our fight against #COVID19 https://t.co/FLaXGMhXxU",3,Stoke-on-Trent
140102,Robbie,Portsmouth,England,,2021-02-14,@teddyWalton2325 @10DowningStreet Whose Bragging..... simply issuing information in reference to Covid19.,1,Portsmouth
139963,gaswise uk,Nottingham,England,,2021-02-14,Gaswise uk 247 plumbing boiler and central heating repairs Same day service when possible Gas safe registered Covid-19 aware Visit our website https://t.co/3RwGyJffEm Contact us directly 07747 145211,0,Nottingham
140149,Dr Chitra Acharya,Nottingham,England,,2021-02-14,Fab #ValentineWeekend ??#NHSVolunteerResponders duty???Saturday - 3 alerts???Sunday - 2 alertsHelped a #shielding client book their first dose #CovidVaccine appointment online ??#ValentinesDay #COVID19 #LockdownUK@GoodSamApp @RoyalVolService @NHSVolResponder,2,Nottingham
140073,Revd Mother Jide ¡®Emeka¡¯ Macaulay HHH ?,Manchester,England,,2021-02-14,"It felt like I won the lottery, tears of joy. I have been invited to take the coronavirus vaccination tomorrow. And I said YES!!!! https://t.co/yUFVN8ubcN",4,Manchester
140086,Revd Mother Jide ¡®Emeka¡¯ Macaulay HHH ?,Manchester,England,,2021-02-14,"Nearly 120,000 people have died of Covid-19 related illnesses in the U.K. Many died within 48 hours of testing positive. Black people are disproportionately affected and yet many are not prepared to be vaccinated. I tested positive for the virus in December and...1/3",1,Manchester
140087,Revd Mother Jide ¡®Emeka¡¯ Macaulay HHH ?,Manchester,England,,2021-02-14,"2/3 I recovered. It is only right to express not only my gratitude to God but to do everything to stay alive and save the NHS, U.K. and the rest world by accepting the vaccination against coronavirus .",1,Manchester
140098,kezo,Liverpool,England,,2021-02-14,"Why are @ManCityCouncil not helping this poor girl, no heat or electric, no UC payment, and not knowing where her kids next meals coming from @AndyBurnhamGM @McrLabour @TrussellTrust https://t.co/lTHF0tbihx",2,Liverpool
140143,Keith Mason,Leeds,England,,2021-02-14,@johnnyddavidson @therealsteavis @rosshmediaman He was the right man for the job and just the wrong time. #COVID19,3,Leeds
139977,JoMeynell,Darlington,England,,2021-02-14,Really refreshing to hear @Jeremy_Hunt acknowledging mistakes made during his time as SSfH in terms of workforce planning and in the government handling of the pandemic #COVID19 https://t.co/GTVEF35b4H,4,Darlington
140118,Mike Berry,Bolton,England,,2021-02-14,"Wouldnt let them go , obviously taking the you know what  ""Coronavirus: Irish tourists ¡®booking dental appointments in Tenerife¡¯ to get around travel ban | The Independent"" https://t.co/K5BYU1csp5",2,Bolton
139996,Owen Iliffe ???????????? ????????????????????????,Birmingham,England,,2021-02-14,Petition: Do not rollout Covid-19 vaccine passports https://t.co/VqzC7yOqY3,2,Birmingham
140095,QP Community Organisation,Bedford,England,,2021-02-14,".Another busy week with 20 parcels delivered this week, big Thank you 2 our Cllrs who have donated ward fund to the project and also volunteer every week ?????? #MakeADifference #covid19 #ENDCHILDFOODPOVERTY #lovebedford https://t.co/keqvqlMuuh",3,Bedford
140111,Michael Ball ????,Stoke-on-Trent,,,2021-02-14,All going in the right direction https://t.co/15NPZz8acu,2,Stoke-on-Trent
139962,Mike Phillips,Staffordshire,,,2021-02-14,In other news: Bear defecates in woods; Pope announces he¡¯s Catholic etc. https://t.co/CMux9RZsFD,1,Staffordshire
139956,@mariom@mastodon.social????,Manchester,,,2021-02-14,"This needs flipping on its head. Covid kills a lot more than flu. Once the pandemic settles, I'll be very disappointed if some of the lessons learned aren't used to improve flu stats too. https://t.co/uAABYTzev3",1,Manchester
139982,Theatre For Life CIC,Hampshire,,,2021-02-14,Call for 'summer of play' to help English pupils recover from Covid-19 stress https://t.co/g9tk2XJHtO,1,Hampshire
140057,Paul,Hampshire,,,2021-02-14,How do premier league players get their hair cut? I thought barbers were all closed? Also not good to see them continually hugging each other even though the FA have instructed then not to.  #COVID19,2,Hampshire
140072,antisyzygy@mastodonapp.uk,Belfast,,,2021-02-14,You have to admire their dedication. https://t.co/srfvNy8HPA,2,Belfast
140343,Mike McTimoney,Darlington,England,UK,2021-02-15,Darlington seems to be consistently moving up this list. We've had increases in reported cases in five of the last seven days. https://t.co/4EChECHUMw,1,Darlington
140293,News Rdg,Coley,studios,Reading,2021-02-15,Daily update: #COVID19  information (15 February 2021)#rdguk ?? https://t.co/alFC7xFbGZ https://t.co/MiQpkAEBSp,2,Reading
140261,Victoria Miles,Cardiff,Wales,UK,2021-02-15,3.09 miles.Not bad for a chubby recovering from #COVID19 out of practice runner. NB I did not run up the hill at the end and I did feel quite sick at one point.Rest day tomorrow and back out Wednesday ?????¡â?If you want any level of improvement in your health you MUST exercise ?? https://t.co/v6otvPxNmk,0,Cardiff
140371,Carrie B-P,Beautiful,Cornwall,UK,2021-02-15,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well ??. Download the app https://t.co/GysRFPUEqK",2,Cornwall
140367,SHROPSHIRE,Shropshire,(Salop),UK,2021-02-15,Coronavirus: COVID-19 testing available in Market Drayton https://t.co/7M8rZyFHwZ,2,Shropshire
140306,BUCKINGHAMSHIRE,Buckinghamshire,(Bucks),UK,2021-02-15,Bucks coronavirus mobile testing sites are up and running https://t.co/1aSSsBvYAd,1,Buckinghamshire
140312,Alvanley Practice,Woodley,HC,Stockport,2021-02-15,"Thank you, a whole team effort across the #NHS and with our patients and friends as #volunteers.  We couldn¡¯t do it if we didn¡¯t #collaborate @startpointsk6 @grandaddavec https://t.co/GSjoUCFd02",3,Stockport
140240,Rochdale Council of Mosques,Rochdale,Gtr,Manchester,2021-02-15,Great to see an article by @RochdaleOnline about the vaccine pop up clinic we co-facilitated last week with @HealthRochdale after the success more of these will be put up. Please get the jab ?? when your called. We can all become immune &amp; save lives #TogetherRochdale #Vaccination https://t.co/NsozJ2kQ0y,3,Manchester
140395,Rochdale Council of Mosques,Rochdale,Gtr,Manchester,2021-02-15,@AHamiedNHS @HealthEthnic Our ulema are working on putting together some guidance which we will share with you in due course #vaccination #taraweeh #ramadan #COVID19,0,Manchester
140280,Mark Simms,Nottinghamshire,&,London,2021-02-15,"take note of @JuneOSullivan &amp; read the report, last week I had a few exchanges with people who were denying the existence of absolute/food/housing poverty. The facts speak for themselves, the people who are in poverty however always struggle to be heard or seen https://t.co/QooCqevbIf",0,Nottinghamshire
140277,Lea United,Lea,Preston,Lancashire,2021-02-15,"With that being said, we, along with the rest of the grassroots community, will be continuing our strict commitment to COVID-19 safety guidelines, so regular sanitisation and staggered arrival times will be in order, as well as social distancing measures. https://t.co/ZvU2vTye5F",1,Lancashire
140268,Christine Best,Belfast,N,Ireland,2021-02-15,Fair drops once you have the correct number of cycles in your PCR program. Now since there's only 200 deaths in 67 million can we have our lives back https://t.co/B8DpzfIIjF,2,Belfast
140364,Ollie,Surrey,British,Columbia,2021-02-15,So the healthy isolate to protect the vulnerable and then get blocked from the reopening of society? What a national disgrace. https://t.co/pnE2Ur4pRR,1,Surrey
140323,Damon Power Brown,Bedworth,Warwickshire,,2021-02-15,"Oh dear, now Council leader Jackson is claiming a proposal to amend opening hours at Bedworth Civic Hall after Covid-19 to reflect usage will prevent vaccination taking place. Despicable, desperate spin by Labour - dreadful @BedworthTories @NuneatonMatters on residents' side.",1,Warwickshire
140305,Peter Gillibrand,Cardiff,Wales,,2021-02-15,"Dad, bless him, has been fighting probably every day since we got told Adam was in group 6 rather than group 4! As I¡¯ve said, I¡¯ll let him do the campaigning. I¡¯ll report on what¡¯s going on with families trying to protect those with a learning disability from #COVID19.",1,Cardiff
140370,Dr Bex Lewis #IAmThe31 #BusyLivingWithMets ??????,Stockport,UK/iPhone,,2021-02-15,"Bit of a waffly #CancerUpdate involving a positive #COVID19 test ... @ St Ann's Hospice, Manchester, UK https://t.co/B7Le89wcFV",2,Stockport
140328,Jane Townson OBE,Somerset,UK,,2021-02-15,"@mroutled Another factor is that in some areas there have been high infection rates and at least 20% staff absence. Obviously, careworkers who are self-isolating or covid19+ are unable to be vaccinated until quarantine over.",3,Somerset
140243,Michael Wright,Nottingham,UK,,2021-02-15,Well put Carter ?? https://t.co/FStOa6rqvH,3,Nottingham
140341,Donald Judge,Manchester,UK,,2021-02-15,"During the time most pupils have been learning at home, and haven't been in schools... https://t.co/wMjy90NdfH",1,Manchester
140276,Pam,Leeds,UK,,2021-02-15,My mum has done a little video in Punjabi talking through her experience of getting the #COVIDVaccination When your turn comes please take up the vaccine to protect you and the community. Pls share ???? #COVID19 #stayinformed #shielding #vaccinated ???????? https://t.co/5ao8HdlDvT,3,Leeds
140390,Mike Ross,Coventry,UK,,2021-02-15,"They want it all ways. Quote false death figures by use of with COVID rather more than because of COVID, so why not with vaccine and not due to vaccine. My guess is numbers are higher than they want to admit due to  the age profile they have prioritised. All a scam in my view https://t.co/1V0mOUXFOe",2,Coventry
